,lemma_18_20m,liczba_wystapien_18_20m,czestosc_wystapien_18_20m,liczba_dzieci_18_20m,czestosc_dzieci_18_20m,lemma_21_23m,liczba_wystapien_21_23m,czestosc_wystapien_21_23m,liczba_dzieci_21_23m,czestosc_dzieci_21_23m,lemma_24_26m,liczba_wystapien_24_26m,czestosc_wystapien_24_26m,liczba_dzieci_24_26m,czestosc_dzieci_24_26m,lemma_27_29m,liczba_wystapien_27_29m,czestosc_wystapien_27_29m,liczba_dzieci_27_29m,czestosc_dzieci_27_29m,lemma_30_32m,liczba_wystapien_30_32m,czestosc_wystapien_30_32m,liczba_dzieci_30_32m,czestosc_dzieci_30_32m,lemma_33_40m,liczba_wystapien_33_40m,czestosc_wystapien_33_40m,liczba_dzieci_33_40m,czestosc_dzieci_33_40m
1272,,,,,,komać,1.0,0.000782472613458529,1.0,0.003861003861003861,bój,1.0,0.0005310674455655868,1.0,0.0030120481927710845,więc,1.0,0.0005122950819672131,1.0,0.0029498525073746312,smutno,1.0,0.00043591979075850045,1.0,0.0026109660574412533,złościć,1,0.0003551136363636364,1,0.002028397565922921
1273,,,,,,kompa,1.0,0.000782472613458529,1.0,0.003861003861003861,pieniązek,1.0,0.0005310674455655868,1.0,0.0030120481927710845,wiele,1.0,0.0005122950819672131,1.0,0.0029498525073746312,smuca,1.0,0.00043591979075850045,1.0,0.0026109660574412533,szaleć,1,0.0003551136363636364,1,0.002028397565922921
1274,,,,,,kompać,1.0,0.000782472613458529,1.0,0.003861003861003861,poukładać,1.0,0.0005310674455655868,1.0,0.0030120481927710845,bawiu,1.0,0.0005122950819672131,1.0,0.0029498525073746312,smoczka,1.0,0.00043591979075850045,1.0,0.0026109660574412533,zygzak,1,0.0003551136363636364,1,0.002028397565922921
1275,,,,,,komputer,1.0,0.000782472613458529,1.0,0.003861003861003861,dziadzi,1.0,0.0005310674455655868,1.0,0.0030120481927710845,wierszyk,1.0,0.0005122950819672131,1.0,0.0029498525073746312,danie,1.0,0.00043591979075850045,1.0,0.0026109660574412533,sumtny,1,0.0003551136363636364,1,0.002028397565922921
1276,,,,,,kopalalka,1.0,0.000782472613458529,1.0,0.003861003861003861,król,1.0,0.0005310674455655868,1.0,0.0030120481927710845,wies,1.0,0.0005122950819672131,1.0,0.0029498525073746312,spinka,1.0,0.00043591979075850045,1.0,0.0026109660574412533,suszarka,1,0.0003551136363636364,1,0.002028397565922921
1277,,,,,,żłówia,1.0,0.000782472613458529,1.0,0.003861003861003861,krzyżyk,1.0,0.0005310674455655868,1.0,0.0030120481927710845,wieszać,1.0,0.0005122950819672131,1.0,0.0029498525073746312,statek,1.0,0.00043591979075850045,1.0,0.0026109660574412533,surówka,1,0.0003551136363636364,1,0.002028397565922921
1278,,,,,,,,,,,krzysio,1.0,0.0005310674455655868,1.0,0.0030120481927710845,batonik,1.0,0.0005122950819672131,1.0,0.0029498525073746312,spód,1.0,0.00043591979075850045,1.0,0.0026109660574412533,surowy,1,0.0003551136363636364,1,0.002028397565922921
1279,,,,,,,,,,,krysi,1.0,0.0005310674455655868,1.0,0.0030120481927710845,baton,1.0,0.0005122950819672131,1.0,0.0029498525073746312,stasiek,1.0,0.00043591979075850045,1.0,0.0026109660574412533,supermen,1,0.0003551136363636364,1,0.002028397565922921
1280,,,,,,,,,,,kruliczka,1.0,0.0005310674455655868,1.0,0.0030120481927710845,wiktor,1.0,0.0005122950819672131,1.0,0.0029498525073746312,stasać,1.0,0.00043591979075850045,1.0,0.0026109660574412533,zuzanka,1,0.0003551136363636364,1,0.002028397565922921
1281,,,,,,,,,,,dzem,1.0,0.0005310674455655868,1.0,0.0030120481927710845,wiktoria,1.0,0.0005122950819672131,1.0,0.0029498525073746312,dal,1.0,0.00043591979075850045,1.0,0.0026109660574412533,byś,1,0.0003551136363636364,1,0.002028397565922921
1282,,,,,,,,,,,kromka,1.0,0.0005310674455655868,1.0,0.0030120481927710845,wiktorka,1.0,0.0005122950819672131,1.0,0.0029498525073746312,stajnia,1.0,0.00043591979075850045,1.0,0.0026109660574412533,akunt,1,0.0003551136363636364,1,0.002028397565922921
1283,,,,,,,,,,,krab,1.0,0.0005310674455655868,1.0,0.0030120481927710845,wikus,1.0,0.0005122950819672131,1.0,0.0029498525073746312,stacja,1.0,0.00043591979075850045,1.0,0.0026109660574412533,Gosia,1,0.0003551136363636364,1,0.002028397565922921
1284,,,,,,,,,,,dawno,1.0,0.0005310674455655868,1.0,0.0030120481927710845,wiol,1.0,0.0005122950819672131,1.0,0.0029498525073746312,stachowiak,1.0,0.00043591979075850045,1.0,0.0026109660574412533,suwać,1,0.0003551136363636364,1,0.002028397565922921
1285,,,,,,,,,,,dziadzieć,1.0,0.0005310674455655868,1.0,0.0030120481927710845,wipieć,1.0,0.0005122950819672131,1.0,0.0029498525073746312,ssak,1.0,0.00043591979075850045,1.0,0.0026109660574412533,akurat,1,0.0003551136363636364,1,0.002028397565922921
1286,,,,,,,,,,,kończyć,1.0,0.0005310674455655868,1.0,0.0030120481927710845,witold,1.0,0.0005122950819672131,1.0,0.0029498525073746312,spych,1.0,0.00043591979075850045,1.0,0.0026109660574412533,bzium,1,0.0003551136363636364,1,0.002028397565922921
1287,,,,,,,,,,,dziadzień,1.0,0.0005310674455655868,1.0,0.0030120481927710845,wjechać,1.0,0.0005122950819672131,1.0,0.0029498525073746312,danak,1.0,0.00043591979075850045,1.0,0.0026109660574412533,zuzek,1,0.0003551136363636364,1,0.002028397565922921
1288,,,,,,,,,,,kołdna,1.0,0.0005310674455655868,1.0,0.0030120481927710845,bałaganić,1.0,0.0005122950819672131,1.0,0.0029498525073746312,sprężyna,1.0,0.00043591979075850045,1.0,0.0026109660574412533,sufit,1,0.0003551136363636364,1,0.002028397565922921
1289,,,,,,,,,,,dziadziusiek,1.0,0.0005310674455655868,1.0,0.0030120481927710845,wjeść,1.0,0.0005122950819672131,1.0,0.0029498525073746312,daleki,1.0,0.00043591979075850045,1.0,0.0026109660574412533,szkołyj,1,0.0003551136363636364,1,0.002028397565922921
1290,,,,,,,,,,,kotlet,1.0,0.0005310674455655868,1.0,0.0030120481927710845,bateria,1.0,0.0005122950819672131,1.0,0.0029498525073746312,damian,1.0,0.00043591979075850045,1.0,0.0026109660574412533,zuzieć,1,0.0003551136363636364,1,0.002028397565922921
1291,,,,,,,,,,,dzid,1.0,0.0005310674455655868,1.0,0.0030120481927710845,wkochy,1.0,0.0005122950819672131,1.0,0.0029498525073746312,sprzedawać,1.0,0.00043591979075850045,1.0,0.0026109660574412533,bój,1,0.0003551136363636364,1,0.002028397565922921
1292,,,,,,,,,,,królik,1.0,0.0005310674455655868,1.0,0.0030120481927710845,wlejeć,1.0,0.0005122950819672131,1.0,0.0029498525073746312,dan,1.0,0.00043591979075850045,1.0,0.0026109660574412533,szkocja,1,0.0003551136363636364,1,0.002028397565922921
1293,,,,,,,,,,,królika,1.0,0.0005310674455655868,1.0,0.0030120481927710845,bartuś,1.0,0.0005122950819672131,1.0,0.0029498525073746312,sporzątać,1.0,0.00043591979075850045,1.0,0.0026109660574412533,szestań,1,0.0003551136363636364,1,0.002028397565922921
1294,,,,,,,,,,,krótki,1.0,0.0005310674455655868,1.0,0.0030120481927710845,kura,1.0,0.0005122950819672131,1.0,0.0029498525073746312,spokojnie,1.0,0.00043591979075850045,1.0,0.0026109660574412533,adidas,1,0.0003551136363636364,1,0.002028397565922921
1295,,,,,,,,,,,ksenie,1.0,0.0005310674455655868,1.0,0.0030120481927710845,wojtek,1.0,0.0005122950819672131,1.0,0.0029498525073746312,chać,1.0,0.00043591979075850045,1.0,0.0026109660574412533,adriana,1,0.0003551136363636364,1,0.002028397565922921
1296,,,,,,,,,,,duo,1.0,0.0005310674455655868,1.0,0.0030120481927710845,wojtka,1.0,0.0005122950819672131,1.0,0.0029498525073746312,busieki,1.0,0.00043591979075850045,1.0,0.0026109660574412533,ztąd,1,0.0003551136363636364,1,0.002028397565922921
1297,,,,,,,,,,,kulukul,1.0,0.0005310674455655868,1.0,0.0030120481927710845,wojtuś,1.0,0.0005122950819672131,1.0,0.0029498525073746312,ubiąryć,1.0,0.00043591979075850045,1.0,0.0026109660574412533,żelek,1,0.0003551136363636364,1,0.002028397565922921
1298,,,,,,,,,,,kultka,1.0,0.0005310674455655868,1.0,0.0030120481927710845,wola,1.0,0.0005122950819672131,1.0,0.0029498525073746312,zdjać,1.0,0.00043591979075850045,1.0,0.0026109660574412533,agnieszka,1,0.0003551136363636364,1,0.002028397565922921
1299,,,,,,,,,,,kuleczka,1.0,0.0005310674455655868,1.0,0.0030120481927710845,wolno,1.0,0.0005122950819672131,1.0,0.0029498525073746312,babka,1.0,0.00043591979075850045,1.0,0.0026109660574412533,zrubać,1,0.0003551136363636364,1,0.002028397565922921
1300,,,,,,,,,,,kul,1.0,0.0005310674455655868,1.0,0.0030120481927710845,wotuś,1.0,0.0005122950819672131,1.0,0.0029498525073746312,babolka,1.0,0.00043591979075850045,1.0,0.0026109660574412533,synie,1,0.0003551136363636364,1,0.002028397565922921
1301,,,,,,,,,,,kukać,1.0,0.0005310674455655868,1.0,0.0030120481927710845,wozić,1.0,0.0005122950819672131,1.0,0.0029498525073746312,ziemniaczka,1.0,0.00043591979075850045,1.0,0.0026109660574412533,bułe,1,0.0003551136363636364,1,0.002028397565922921
1302,,,,,,,,,,,duzia,1.0,0.0005310674455655868,1.0,0.0030120481927710845,bank,1.0,0.0005122950819672131,1.0,0.0029498525073746312,babsia,1.0,0.00043591979075850045,1.0,0.0026109660574412533,szczoteczka,1,0.0003551136363636364,1,0.002028397565922921
1303,,,,,,,,,,,kucyka,1.0,0.0005310674455655868,1.0,0.0030120481927710845,bałagan,1.0,0.0005122950819672131,1.0,0.0029498525073746312,ziamek,1.0,0.00043591979075850045,1.0,0.0026109660574412533,zupełnie,1,0.0003551136363636364,1,0.002028397565922921
1304,,,,,,,,,,,kuchnia,1.0,0.0005310674455655868,1.0,0.0030120481927710845,widok,1.0,0.0005122950819672131,1.0,0.0029498525073746312,babunie,1.0,0.00043591979075850045,1.0,0.0026109660574412533,adita,1,0.0003551136363636364,1,0.002028397565922921
1305,,,,,,,,,,,duzieć,1.0,0.0005310674455655868,1.0,0.0030120481927710845,wredny,1.0,0.0005122950819672131,1.0,0.0029498525073746312,zgorzelca,1.0,0.00043591979075850045,1.0,0.0026109660574412533,adrian,1,0.0003551136363636364,1,0.002028397565922921
1306,,,,,,,,,,,duzy,1.0,0.0005310674455655868,1.0,0.0030120481927710845,beska,1.0,0.0005122950819672131,1.0,0.0029498525073746312,zgneć,1.0,0.00043591979075850045,1.0,0.0026109660574412533,zupkić,1,0.0003551136363636364,1,0.002028397565922921
1307,,,,,,,,,,,dym,1.0,0.0005310674455655868,1.0,0.0030120481927710845,biedronka,1.0,0.0005122950819672131,1.0,0.0029498525073746312,zgadzać,1.0,0.00043591979075850045,1.0,0.0026109660574412533,szczotka,1,0.0003551136363636364,1,0.002028397565922921
1308,,,,,,,,,,,który,1.0,0.0005310674455655868,1.0,0.0030120481927710845,kompać,1.0,0.0005122950819672131,1.0,0.0029498525073746312,zgadnijć,1.0,0.00043591979075850045,1.0,0.0026109660574412533,bystry,1,0.0003551136363636364,1,0.002028397565922921
1309,,,,,,,,,,,dywanik,1.0,0.0005310674455655868,1.0,0.0030120481927710845,upaść,1.0,0.0005122950819672131,1.0,0.0029498525073746312,zewnątrz,1.0,0.00043591979075850045,1.0,0.0026109660574412533,szczęśliwy,1,0.0003551136363636364,1,0.002028397565922921
1310,,,,,,,,,,,dzdidzie,1.0,0.0005310674455655868,1.0,0.0030120481927710845,uratować,1.0,0.0005122950819672131,1.0,0.0029498525073746312,zepsuty,1.0,0.00043591979075850045,1.0,0.0026109660574412533,zuptić,1,0.0003551136363636364,1,0.002028397565922921
1311,,,,,,,,,,,kotecek,1.0,0.0005310674455655868,1.0,0.0030120481927710845,bidon,1.0,0.0005122950819672131,1.0,0.0029498525073746312,baci,1.0,0.00043591979075850045,1.0,0.0026109660574412533,aha,1,0.0003551136363636364,1,0.002028397565922921
1312,,,,,,,,,,,dzidek,1.0,0.0005310674455655868,1.0,0.0030120481927710845,urodzić,1.0,0.0005122950819672131,1.0,0.0029498525073746312,zegarek,1.0,0.00043591979075850045,1.0,0.0026109660574412533,ładneczysty,1,0.0003551136363636364,1,0.002028397565922921
1313,,,,,,,,,,,koszyczek,1.0,0.0005310674455655868,1.0,0.0030120481927710845,kurz,1.0,0.0005122950819672131,1.0,0.0029498525073746312,zebry,1.0,0.00043591979075850045,1.0,0.0026109660574412533,stwożić,1,0.0003551136363636364,1,0.002028397565922921
1314,,,,,,,,,,,kolade,1.0,0.0005310674455655868,1.0,0.0030120481927710845,urwać,1.0,0.0005122950819672131,1.0,0.0029498525073746312,bacić,1.0,0.00043591979075850045,1.0,0.0026109660574412533,stasiek,1,0.0003551136363636364,1,0.002028397565922921
1315,,,,,,,,,,,dziemy,1.0,0.0005310674455655868,1.0,0.0030120481927710845,usiko,1.0,0.0005122950819672131,1.0,0.0029498525073746312,badanie,1.0,0.00043591979075850045,1.0,0.0026109660574412533,zobacyć,1,0.0003551136363636364,1,0.002028397565922921
1316,,,,,,,,,,,kluska,1.0,0.0005310674455655868,1.0,0.0030120481927710845,usiąść,1.0,0.0005122950819672131,1.0,0.0029498525073746312,zimny,1.0,0.00043591979075850045,1.0,0.0026109660574412533,strasznie,1,0.0003551136363636364,1,0.002028397565922921
1317,,,,,,,,,,,klusek,1.0,0.0005310674455655868,1.0,0.0030120481927710845,uspokoić,1.0,0.0005122950819672131,1.0,0.0029498525073746312,ziobić,1.0,0.00043591979075850045,1.0,0.0026109660574412533,stolik,1,0.0003551136363636364,1,0.002028397565922921
1318,,,,,,,,,,,klucz,1.0,0.0005310674455655868,1.0,0.0030120481927710845,bibia,1.0,0.0005122950819672131,1.0,0.0029498525073746312,babiś,1.0,0.00043591979075850045,1.0,0.0026109660574412533,alan,1,0.0003551136363636364,1,0.002028397565922921
1319,,,,,,,,,,,kloska,1.0,0.0005310674455655868,1.0,0.0030120481927710845,uważnie,1.0,0.0005122950819672131,1.0,0.0029498525073746312,zmienić,1.0,0.00043591979075850045,1.0,0.0026109660574412533,ależ,1,0.0003551136363636364,1,0.002028397565922921
1320,,,,,,,,,,,dzieły,1.0,0.0005310674455655868,1.0,0.0030120481927710845,krokodyl,1.0,0.0005122950819672131,1.0,0.0029498525073746312,asekurować,1.0,0.00043591979075850045,1.0,0.0026109660574412533,bąk,1,0.0003551136363636364,1,0.002028397565922921
1321,,,,,,,,,,,klep,1.0,0.0005310674455655868,1.0,0.0030120481927710845,waniliowy,1.0,0.0005122950819672131,1.0,0.0029498525073746312,asia,1.0,0.00043591979075850045,1.0,0.0026109660574412533,stlona,1,0.0003551136363636364,1,0.002028397565922921
1322,,,,,,,,,,,klej,1.0,0.0005310674455655868,1.0,0.0030120481927710845,baś,1.0,0.0005122950819672131,1.0,0.0029498525073746312,autuś,1.0,0.00043591979075850045,1.0,0.0026109660574412533,stefan,1,0.0003551136363636364,1,0.002028397565922921
1323,,,,,,,,,,,klauna,1.0,0.0005310674455655868,1.0,0.0030120481927710845,benzynowy,1.0,0.0005122950819672131,1.0,0.0029498525073746312,awu,1.0,0.00043591979075850045,1.0,0.0026109660574412533,szyjać,1,0.0003551136363636364,1,0.002028397565922921
1324,,,,,,,,,,,kitt,1.0,0.0005310674455655868,1.0,0.0030120481927710845,warkocz,1.0,0.0005122950819672131,1.0,0.0029498525073746312,ać,1.0,0.00043591979075850045,1.0,0.0026109660574412533,zosia,1,0.0003551136363636364,1,0.002028397565922921
1325,,,,,,,,,,,kitan,1.0,0.0005310674455655868,1.0,0.0030120481927710845,bee,1.0,0.0005122950819672131,1.0,0.0029498525073746312,zmęcić,1.0,0.00043591979075850045,1.0,0.0026109660574412533,błyścić,1,0.0003551136363636364,1,0.002028397565922921
1326,,,,,,,,,,,kisi,1.0,0.0005310674455655868,1.0,0.0030120481927710845,warzyć,1.0,0.0005122950819672131,1.0,0.0029498525073746312,zmoczy,1.0,0.00043591979075850045,1.0,0.0026109660574412533,buś,1,0.0003551136363636364,1,0.002028397565922921
1327,,,,,,,,,,,dzikus,1.0,0.0005310674455655868,1.0,0.0030120481927710845,ważny,1.0,0.0005122950819672131,1.0,0.0029498525073746312,zlub,1.0,0.00043591979075850045,1.0,0.0026109660574412533,stawaj,1,0.0003551136363636364,1,0.002028397565922921
1328,,,,,,,,,,,kini,1.0,0.0005310674455655868,1.0,0.0030120481927710845,wczolajy,1.0,0.0005122950819672131,1.0,0.0029498525073746312,ziuuu,1.0,0.00043591979075850045,1.0,0.0026109660574412533,znów,1,0.0003551136363636364,1,0.002028397565922921
1329,,,,,,,,,,,kiełbaska,1.0,0.0005310674455655868,1.0,0.0030120481927710845,bebo,1.0,0.0005122950819672131,1.0,0.0029498525073746312,zlobie,1.0,0.00043591979075850045,1.0,0.0026109660574412533,staw,1,0.0003551136363636364,1,0.002028397565922921
1330,,,,,,,,,,,kokolot,1.0,0.0005310674455655868,1.0,0.0030120481927710845,weekend,1.0,0.0005122950819672131,1.0,0.0029498525073746312,aść,1.0,0.00043591979075850045,1.0,0.0026109660574412533,statek,1,0.0003551136363636364,1,0.002028397565922921
1331,,,,,,,,,,,koladka,1.0,0.0005310674455655868,1.0,0.0030120481927710845,wejść,1.0,0.0005122950819672131,1.0,0.0029498525073746312,aż,1.0,0.00043591979075850045,1.0,0.0026109660574412533,adampol,1,0.0003551136363636364,1,0.002028397565922921
1332,,,,,,,,,,,koszula,1.0,0.0005310674455655868,1.0,0.0030120481927710845,bebiko,1.0,0.0005122950819672131,1.0,0.0029498525073746312,babetcki,1.0,0.00043591979075850045,1.0,0.0026109660574412533,zosi,1,0.0003551136363636364,1,0.002028397565922921
1333,,,,,,,,,,,koleżanka,1.0,0.0005310674455655868,1.0,0.0030120481927710845,wesoły,1.0,0.0005122950819672131,1.0,0.0029498525073746312,babeć,1.0,0.00043591979075850045,1.0,0.0026109660574412533,zwierzątko,1,0.0003551136363636364,1,0.002028397565922921
1334,,,,,,,,,,,kosić,1.0,0.0005310674455655868,1.0,0.0030120481927710845,wezwać,1.0,0.0005122950819672131,1.0,0.0029498525073746312,babi,1.0,0.00043591979075850045,1.0,0.0026109660574412533,szkołyprawda,1,0.0003551136363636364,1,0.002028397565922921
1335,,,,,,,,,,,dzidić,1.0,0.0005310674455655868,1.0,0.0030120481927710845,kurek,1.0,0.0005122950819672131,1.0,0.0029498525073746312,zjadać,1.0,0.00043591979075850045,1.0,0.0026109660574412533,strusie,1,0.0003551136363636364,1,0.002028397565922921
1336,,,,,,,,,,,koniecznie,1.0,0.0005310674455655868,1.0,0.0030120481927710845,wiatrak,1.0,0.0005122950819672131,1.0,0.0029498525073746312,zdjąć,1.0,0.00043591979075850045,1.0,0.0026109660574412533,studzić,1,0.0003551136363636364,1,0.002028397565922921
1337,,,,,,,,,,,koniec,1.0,0.0005310674455655868,1.0,0.0030120481927710845,wpychać,1.0,0.0005122950819672131,1.0,0.0029498525073746312,zdeptać,1.0,0.00043591979075850045,1.0,0.0026109660574412533,stróż,1,0.0003551136363636364,1,0.002028397565922921
1338,,,,,,,,,,,kompuć,1.0,0.0005310674455655868,1.0,0.0030120481927710845,bambo,1.0,0.0005122950819672131,1.0,0.0029498525073746312,antoś,1.0,0.00043591979075850045,1.0,0.0026109660574412533,szmatek,1,0.0003551136363636364,1,0.002028397565922921
1339,,,,,,,,,,,komputez,1.0,0.0005310674455655868,1.0,0.0030120481927710845,asekurować,1.0,0.0005122950819672131,1.0,0.0029498525073746312,zdecydować,1.0,0.00043591979075850045,1.0,0.0026109660574412533,sznurowadło,1,0.0003551136363636364,1,0.002028397565922921
1340,,,,,,,,,,,kompu,1.0,0.0005310674455655868,1.0,0.0030120481927710845,krzaczka,1.0,0.0005122950819672131,1.0,0.0029498525073746312,bananka,1.0,0.00043591979075850045,1.0,0.0026109660574412533,strzelać,1,0.0003551136363636364,1,0.002028397565922921
1341,,,,,,,,,,,kompocik,1.0,0.0005310674455655868,1.0,0.0030120481927710845,wytrzeć,1.0,0.0005122950819672131,1.0,0.0029498525073746312,bananowy,1.0,0.00043591979075850045,1.0,0.0026109660574412533,zuzię,1,0.0003551136363636364,1,0.002028397565922921
1342,,,,,,,,,,,kompa,1.0,0.0005310674455655868,1.0,0.0030120481927710845,wywrótać,1.0,0.0005122950819672131,1.0,0.0029498525073746312,zapasówka,1.0,0.00043591979075850045,1.0,0.0026109660574412533,strzałek,1,0.0003551136363636364,1,0.002028397565922921
1343,,,,,,,,,,,komkać,1.0,0.0005310674455655868,1.0,0.0030120481927710845,wyłączyć,1.0,0.0005122950819672131,1.0,0.0029498525073746312,zapasowy,1.0,0.00043591979075850045,1.0,0.0026109660574412533,Jej,1,0.0003551136363636364,1,0.002028397565922921
1344,,,,,,,,,,,kombajn,1.0,0.0005310674455655868,1.0,0.0030120481927710845,babcio,1.0,0.0005122950819672131,1.0,0.0029498525073746312,bank,1.0,0.00043591979075850045,1.0,0.0026109660574412533,straszyć,1,0.0003551136363636364,1,0.002028397565922921
1345,,,,,,,,,,,kolorowy,1.0,0.0005310674455655868,1.0,0.0030120481927710845,wóz,1.0,0.0005122950819672131,1.0,0.0029498525073746312,zapalać,1.0,0.00043591979075850045,1.0,0.0026109660574412533,zosiuć,1,0.0003551136363636364,1,0.002028397565922921
1346,,,,,,,,,,,kolorować,1.0,0.0005310674455655868,1.0,0.0030120481927710845,wóza,1.0,0.0005122950819672131,1.0,0.0029498525073746312,zamykać,1.0,0.00043591979075850045,1.0,0.0026109660574412533,ból,1,0.0003551136363636364,1,0.002028397565922921
1347,,,,,,,,,,,dzidziusień,1.0,0.0005310674455655868,1.0,0.0030120481927710845,babawa,1.0,0.0005122950819672131,1.0,0.0029498525073746312,baran,1.0,0.00043591979075850045,1.0,0.0026109660574412533,buć,1,0.0003551136363636364,1,0.002028397565922921
1348,,,,,,,,,,,kolno,1.0,0.0005310674455655868,1.0,0.0030120481927710845,wąż,1.0,0.0005122950819672131,1.0,0.0029498525073746312,bartka,1.0,0.00043591979075850045,1.0,0.0026109660574412533,bądź,1,0.0003551136363636364,1,0.002028397565922921
1349,,,,,,,,,,,kupe,1.0,0.0005310674455655868,1.0,0.0030120481927710845,włocyć,1.0,0.0005122950819672131,1.0,0.0029498525073746312,zamka,1.0,0.00043591979075850045,1.0,0.0026109660574412533,sztuczka,1,0.0003551136363636364,1,0.002028397565922921
1350,,,,,,,,,,,drzewo,1.0,0.0005310674455655868,1.0,0.0030120481927710845,babasa,1.0,0.0005122950819672131,1.0,0.0029498525073746312,zamieszać,1.0,0.00043591979075850045,1.0,0.0026109660574412533,adas,1,0.0003551136363636364,1,0.002028397565922921
