,lemat,liczba_wystapien,czestosc_wystapien,liczba_dzieci,czestosc_dzieci
1458,kula,1,0.0002538715410002539,1,0.0011806375442739079
1475,kurtecz,1,0.0002538715410002539,1,0.0011806375442739079
1462,kulki,1,0.0002538715410002539,1,0.0011806375442739079
1463,kundla,1,0.0002538715410002539,1,0.0011806375442739079
1466,kuper,1,0.0002538715410002539,1,0.0011806375442739079
1467,kupic,1,0.0002538715410002539,1,0.0011806375442739079
1468,kupieć,1,0.0002538715410002539,1,0.0011806375442739079
1472,kurczaczek,1,0.0002538715410002539,1,0.0011806375442739079
1473,kurczyć,1,0.0002538715410002539,1,0.0011806375442739079
1474,kuropatwa,1,0.0002538715410002539,1,0.0011806375442739079
1518,latka,1,0.0002538715410002539,1,0.0011806375442739079
1523,lef,1,0.0002538715410002539,1,0.0011806375442739079
1429,ksiądz,1,0.0002538715410002539,1,0.0011806375442739079
1584,luliluć,1,0.0002538715410002539,1,0.0011806375442739079
1571,lotnisko,1,0.0002538715410002539,1,0.0011806375442739079
1572,lowel,1,0.0002538715410002539,1,0.0011806375442739079
1573,lołejek,1,0.0002538715410002539,1,0.0011806375442739079
1574,loźlać,1,0.0002538715410002539,1,0.0011806375442739079
1577,lubek,1,0.0002538715410002539,1,0.0011806375442739079
1578,lubie,1,0.0002538715410002539,1,0.0011806375442739079
1580,lublina,1,0.0002538715410002539,1,0.0011806375442739079
1582,luj,1,0.0002538715410002539,1,0.0011806375442739079
1585,luna,1,0.0002538715410002539,1,0.0011806375442739079
1567,lodowcowy,1,0.0002538715410002539,1,0.0011806375442739079
1588,lysiek,1,0.0002538715410002539,1,0.0011806375442739079
1589,lysować,1,0.0002538715410002539,1,0.0011806375442739079
1591,lódź,1,0.0002538715410002539,1,0.0011806375442739079
1592,lączka,1,0.0002538715410002539,1,0.0011806375442739079
1593,lądowisko,1,0.0002538715410002539,1,0.0011806375442739079
1594,ląk,1,0.0002538715410002539,1,0.0011806375442739079
1595,lęt,1,0.0002538715410002539,1,0.0011806375442739079
1596,macel,1,0.0002538715410002539,1,0.0011806375442739079
1568,lodówka,1,0.0002538715410002539,1,0.0011806375442739079
1565,lobelta,1,0.0002538715410002539,1,0.0011806375442739079
1530,lenek,1,0.0002538715410002539,1,0.0011806375442739079
1544,leżeć,1,0.0002538715410002539,1,0.0011806375442739079
1531,lenie,1,0.0002538715410002539,1,0.0011806375442739079
1533,lenówka,1,0.0002538715410002539,1,0.0011806375442739079
1536,les,1,0.0002538715410002539,1,0.0011806375442739079
1537,lets,1,0.0002538715410002539,1,0.0011806375442739079
1539,lewy,1,0.0002538715410002539,1,0.0011806375442739079
1540,lexus,1,0.0002538715410002539,1,0.0011806375442739079
1541,leń,1,0.0002538715410002539,1,0.0011806375442739079
1542,leżakowanie,1,0.0002538715410002539,1,0.0011806375442739079
1545,liczyć,1,0.0002538715410002539,1,0.0011806375442739079
1562,lizia,1,0.0002538715410002539,1,0.0011806375442739079
1546,lidel,1,0.0002538715410002539,1,0.0011806375442739079
1547,lidka,1,0.0002538715410002539,1,0.0011806375442739079
1549,lile,1,0.0002538715410002539,1,0.0011806375442739079
1550,lili,1,0.0002538715410002539,1,0.0011806375442739079
1552,linijka,1,0.0002538715410002539,1,0.0011806375442739079
1553,linke,1,0.0002538715410002539,1,0.0011806375442739079
1556,lista,1,0.0002538715410002539,1,0.0011806375442739079
1561,lizać,1,0.0002538715410002539,1,0.0011806375442739079
1431,ksiąziązka,1,0.0002538715410002539,1,0.0011806375442739079
1428,ksiazecki,1,0.0002538715410002539,1,0.0011806375442739079
1598,macia,1,0.0002538715410002539,1,0.0011806375442739079
1328,kominek,1,0.0002538715410002539,1,0.0011806375442739079
1310,kokoladka,1,0.0002538715410002539,1,0.0011806375442739079
1315,kolej,1,0.0002538715410002539,1,0.0011806375442739079
1316,kolejka,1,0.0002538715410002539,1,0.0011806375442739079
1317,kolezanka,1,0.0002538715410002539,1,0.0011806375442739079
1321,kolorka,1,0.0002538715410002539,1,0.0011806375442739079
1324,komar,1,0.0002538715410002539,1,0.0011806375442739079
1325,kombejn,1,0.0002538715410002539,1,0.0011806375442739079
1326,kometa,1,0.0002538715410002539,1,0.0011806375442739079
1331,kompót,1,0.0002538715410002539,1,0.0011806375442739079
1306,kojota,1,0.0002538715410002539,1,0.0011806375442739079
1332,koncepcja,1,0.0002538715410002539,1,0.0011806375442739079
1333,konci,1,0.0002538715410002539,1,0.0011806375442739079
1336,konrad,1,0.0002538715410002539,1,0.0011806375442739079
1337,konrada,1,0.0002538715410002539,1,0.0011806375442739079
1339,konstrukcja,1,0.0002538715410002539,1,0.0011806375442739079
1340,kontia,1,0.0002538715410002539,1,0.0011806375442739079
1341,kop,1,0.0002538715410002539,1,0.0011806375442739079
1342,kopa,1,0.0002538715410002539,1,0.0011806375442739079
1307,koka,1,0.0002538715410002539,1,0.0011806375442739079
1305,kojot,1,0.0002538715410002539,1,0.0011806375442739079
1350,kopnąć,1,0.0002538715410002539,1,0.0011806375442739079
1287,klub,1,0.0002538715410002539,1,0.0011806375442739079
1275,klatka,1,0.0002538715410002539,1,0.0011806375442739079
1277,klei,1,0.0002538715410002539,1,0.0011806375442739079
1279,klemić,1,0.0002538715410002539,1,0.0011806375442739079
1280,klep,1,0.0002538715410002539,1,0.0011806375442739079
1283,klockowy,1,0.0002538715410002539,1,0.0011806375442739079
1284,kloj,1,0.0002538715410002539,1,0.0011806375442739079
1285,klopka,1,0.0002538715410002539,1,0.0011806375442739079
1286,klopsik,1,0.0002538715410002539,1,0.0011806375442739079
1288,kluch,1,0.0002538715410002539,1,0.0011806375442739079
1303,kociółka,1,0.0002538715410002539,1,0.0011806375442739079
1291,klusek,1,0.0002538715410002539,1,0.0011806375442739079
1292,klótki,1,0.0002538715410002539,1,0.0011806375442739079
1295,koapać,1,0.0002538715410002539,1,0.0011806375442739079
1296,kobitko,1,0.0002538715410002539,1,0.0011806375442739079
1297,koc,1,0.0002538715410002539,1,0.0011806375442739079
1300,kocic,1,0.0002538715410002539,1,0.0011806375442739079
1301,kociczka,1,0.0002538715410002539,1,0.0011806375442739079
1302,kocik,1,0.0002538715410002539,1,0.0011806375442739079
1344,kopareczka,1,0.0002538715410002539,1,0.0011806375442739079
1351,kopu,1,0.0002538715410002539,1,0.0011806375442739079
1425,krótki,1,0.0002538715410002539,1,0.0011806375442739079
1403,kropeczka,1,0.0002538715410002539,1,0.0011806375442739079
1392,kośćiółka,1,0.0002538715410002539,1,0.0011806375442739079
1393,kraina,1,0.0002538715410002539,1,0.0011806375442739079
1394,krapkowica,1,0.0002538715410002539,1,0.0011806375442739079
1396,kredek,1,0.0002538715410002539,1,0.0011806375442739079
1399,krew,1,0.0002538715410002539,1,0.0011806375442739079
1400,krewka,1,0.0002538715410002539,1,0.0011806375442739079
1401,krokodyl,1,0.0002538715410002539,1,0.0011806375442739079
1402,kromeczka,1,0.0002538715410002539,1,0.0011806375442739079
1406,krupnik,1,0.0002538715410002539,1,0.0011806375442739079
1387,kościołek,1,0.0002538715410002539,1,0.0011806375442739079
1408,kryrsz,1,0.0002538715410002539,1,0.0011806375442739079
1411,krystian,1,0.0002538715410002539,1,0.0011806375442739079
1412,kryształ,1,0.0002538715410002539,1,0.0011806375442739079
1413,krzaczek,1,0.0002538715410002539,1,0.0011806375442739079
1414,krzak,1,0.0002538715410002539,1,0.0011806375442739079
1419,król,1,0.0002538715410002539,1,0.0011806375442739079
1421,królewnia,1,0.0002538715410002539,1,0.0011806375442739079
1424,królika,1,0.0002538715410002539,1,0.0011806375442739079
1389,kościółek,1,0.0002538715410002539,1,0.0011806375442739079
1384,kołysanka,1,0.0002538715410002539,1,0.0011806375442739079
1352,koreczka,1,0.0002538715410002539,1,0.0011806375442739079
1363,koszliczek,1,0.0002538715410002539,1,0.0011806375442739079
1353,korek,1,0.0002538715410002539,1,0.0011806375442739079
1354,korona,1,0.0002538715410002539,1,0.0011806375442739079
1355,korytarz,1,0.0002538715410002539,1,0.0011806375442739079
1356,kosia,1,0.0002538715410002539,1,0.0011806375442739079
1358,kosmiczny,1,0.0002538715410002539,1,0.0011806375442739079
1359,kosmit,1,0.0002538715410002539,1,0.0011806375442739079
1360,kosmos,1,0.0002538715410002539,1,0.0011806375442739079
1361,kostium,1,0.0002538715410002539,1,0.0011806375442739079
1364,kosztować,1,0.0002538715410002539,1,0.0011806375442739079
1383,kołowlotek,1,0.0002538715410002539,1,0.0011806375442739079
1365,koszula,1,0.0002538715410002539,1,0.0011806375442739079
1367,koszyc,1,0.0002538715410002539,1,0.0011806375442739079
1371,koteczek,1,0.0002538715410002539,1,0.0011806375442739079
1372,koteczka,1,0.0002538715410002539,1,0.0011806375442739079
1378,kowal,1,0.0002538715410002539,1,0.0011806375442739079
1379,koł,1,0.0002538715410002539,1,0.0011806375442739079
1380,kołderke,1,0.0002538715410002539,1,0.0011806375442739079
1381,kołdra,1,0.0002538715410002539,1,0.0011806375442739079
1597,machać,1,0.0002538715410002539,1,0.0011806375442739079
1601,maciuś,1,0.0002538715410002539,1,0.0011806375442739079
1910,nelą,1,0.0002538715410002539,1,0.0011806375442739079
1808,motyj,1,0.0002538715410002539,1,0.0011806375442739079
1793,mnę,1,0.0002538715410002539,1,0.0011806375442739079
1795,mochót,1,0.0002538715410002539,1,0.0011806375442739079
1797,mocny,1,0.0002538715410002539,1,0.0011806375442739079
1799,mokro,1,0.0002538715410002539,1,0.0011806375442739079
1801,monik,1,0.0002538715410002539,1,0.0011806375442739079
1802,monopol,1,0.0002538715410002539,1,0.0011806375442739079
1805,motoi,1,0.0002538715410002539,1,0.0011806375442739079
1806,motolek,1,0.0002538715410002539,1,0.0011806375442739079
1809,motylek,1,0.0002538715410002539,1,0.0011806375442739079
1791,mniemuć,1,0.0002538715410002539,1,0.0011806375442739079
1811,mozie,1,0.0002538715410002539,1,0.0011806375442739079
1816,mrówka,1,0.0002538715410002539,1,0.0011806375442739079
1817,mróz,1,0.0002538715410002539,1,0.0011806375442739079
1819,muma,1,0.0002538715410002539,1,0.0011806375442739079
1820,munie,1,0.0002538715410002539,1,0.0011806375442739079
1822,musiu,1,0.0002538715410002539,1,0.0011806375442739079
1823,musuć,1,0.0002538715410002539,1,0.0011806375442739079
1826,muzyczka,1,0.0002538715410002539,1,0.0011806375442739079
1792,mnóstwo,1,0.0002538715410002539,1,0.0011806375442739079
1788,mmm,1,0.0002538715410002539,1,0.0011806375442739079
1830,mydło,1,0.0002538715410002539,1,0.0011806375442739079
1769,misza,1,0.0002538715410002539,1,0.0011806375442739079
1755,mimo,1,0.0002538715410002539,1,0.0011806375442739079
1759,minik,1,0.0002538715410002539,1,0.0011806375442739079
1760,minno,1,0.0002538715410002539,1,0.0011806375442739079
1763,miseczka,1,0.0002538715410002539,1,0.0011806375442739079
1765,misiusie,1,0.0002538715410002539,1,0.0011806375442739079
1766,misja,1,0.0002538715410002539,1,0.0011806375442739079
1767,miska,1,0.0002538715410002539,1,0.0011806375442739079
1768,mistrzyni,1,0.0002538715410002539,1,0.0011806375442739079
1770,mit,1,0.0002538715410002539,1,0.0011806375442739079
1787,mma,1,0.0002538715410002539,1,0.0011806375442739079
1771,mięchy,1,0.0002538715410002539,1,0.0011806375442739079
1772,mięciutki,1,0.0002538715410002539,1,0.0011806375442739079
1775,miłosić,1,0.0002538715410002539,1,0.0011806375442739079
1780,mla,1,0.0002538715410002539,1,0.0011806375442739079
1781,mlau,1,0.0002538715410002539,1,0.0011806375442739079
1783,mleczkodziękować,1,0.0002538715410002539,1,0.0011806375442739079
1784,mleczny,1,0.0002538715410002539,1,0.0011806375442739079
1786,mlesio,1,0.0002538715410002539,1,0.0011806375442739079
1829,mydełko,1,0.0002538715410002539,1,0.0011806375442739079
1832,myjnia,1,0.0002538715410002539,1,0.0011806375442739079
1750,mila,1,0.0002538715410002539,1,0.0011806375442739079
1895,natalko,1,0.0002538715410002539,1,0.0011806375442739079
1877,napawiać,1,0.0002538715410002539,1,0.0011806375442739079
1878,napewno,1,0.0002538715410002539,1,0.0011806375442739079
1881,napraf,1,0.0002538715410002539,1,0.0011806375442739079
1885,narazić,1,0.0002538715410002539,1,0.0011806375442739079
1888,narzędzie,1,0.0002538715410002539,1,0.0011806375442739079
1889,nasikać,1,0.0002538715410002539,1,0.0011806375442739079
1891,nasypić,1,0.0002538715410002539,1,0.0011806375442739079
1893,naszykować,1,0.0002538715410002539,1,0.0011806375442739079
1896,natalt,1,0.0002538715410002539,1,0.0011806375442739079
1875,nanie,1,0.0002538715410002539,1,0.0011806375442739079
1897,natan,1,0.0002538715410002539,1,0.0011806375442739079
1898,natychmiast,1,0.0002538715410002539,1,0.0011806375442739079
1899,nauczycielka,1,0.0002538715410002539,1,0.0011806375442739079
1902,nawet,1,0.0002538715410002539,1,0.0011806375442739079
1905,naładować,1,0.0002538715410002539,1,0.0011806375442739079
1907,ne,1,0.0002538715410002539,1,0.0011806375442739079
1908,nektar,1,0.0002538715410002539,1,0.0011806375442739079
1909,nel,1,0.0002538715410002539,1,0.0011806375442739079
1876,napalić,1,0.0002538715410002539,1,0.0011806375442739079
1873,należeć,1,0.0002538715410002539,1,0.0011806375442739079
1833,myju,1,0.0002538715410002539,1,0.0011806375442739079
1852,młotka,1,0.0002538715410002539,1,0.0011806375442739079
1835,mynie,1,0.0002538715410002539,1,0.0011806375442739079
1838,myszowy,1,0.0002538715410002539,1,0.0011806375442739079
1843,mójić,1,0.0002538715410002539,1,0.0011806375442739079
1844,mót,1,0.0002538715410002539,1,0.0011806375442739079
1848,męczyć,1,0.0002538715410002539,1,0.0011806375442739079
1849,młody,1,0.0002538715410002539,1,0.0011806375442739079
1850,młot,1,0.0002538715410002539,1,0.0011806375442739079
1851,młotek,1,0.0002538715410002539,1,0.0011806375442739079
1855,nadawać,1,0.0002538715410002539,1,0.0011806375442739079
1872,naleśnik,1,0.0002538715410002539,1,0.0011806375442739079
1856,nadciągać,1,0.0002538715410002539,1,0.0011806375442739079
1857,nadia,1,0.0002538715410002539,1,0.0011806375442739079
1858,nadmuchać,1,0.0002538715410002539,1,0.0011806375442739079
1860,naduśić,1,0.0002538715410002539,1,0.0011806375442739079
1861,nagodzić,1,0.0002538715410002539,1,0.0011806375442739079
1868,naklejać,1,0.0002538715410002539,1,0.0011806375442739079
1870,nakruszyć,1,0.0002538715410002539,1,0.0011806375442739079
1871,nalewać,1,0.0002538715410002539,1,0.0011806375442739079
1751,milena,1,0.0002538715410002539,1,0.0011806375442739079
1748,mikuka,1,0.0002538715410002539,1,0.0011806375442739079
1602,macka,1,0.0002538715410002539,1,0.0011806375442739079
1651,mamko,1,0.0002538715410002539,1,0.0011806375442739079
1641,malwinka,1,0.0002538715410002539,1,0.0011806375442739079
1642,malysia,1,0.0002538715410002539,1,0.0011806375442739079
1643,malyć,1,0.0002538715410002539,1,0.0011806375442739079
1645,mamao,1,0.0002538715410002539,1,0.0011806375442739079
1646,mamausie,1,0.0002538715410002539,1,0.0011806375442739079
1647,mamać,1,0.0002538715410002539,1,0.0011806375442739079
1648,mamba,1,0.0002538715410002539,1,0.0011806375442739079
1649,mambe,1,0.0002538715410002539,1,0.0011806375442739079
1653,mamowi,1,0.0002538715410002539,1,0.0011806375442739079
1638,malu,1,0.0002538715410002539,1,0.0011806375442739079
1654,mamuia,1,0.0002538715410002539,1,0.0011806375442739079
1658,mamusika,1,0.0002538715410002539,1,0.0011806375442739079
1662,mamuśk,1,0.0002538715410002539,1,0.0011806375442739079
1663,mamuśka,1,0.0002538715410002539,1,0.0011806375442739079
1664,mandarynka,1,0.0002538715410002539,1,0.0011806375442739079
1667,maqeen,1,0.0002538715410002539,1,0.0011806375442739079
1668,marcel,1,0.0002538715410002539,1,0.0011806375442739079
1669,marcelka,1,0.0002538715410002539,1,0.0011806375442739079
1639,malutkaty,1,0.0002538715410002539,1,0.0011806375442739079
1637,malowonka,1,0.0002538715410002539,1,0.0011806375442739079
1672,marcinek,1,0.0002538715410002539,1,0.0011806375442739079
1618,majt,1,0.0002538715410002539,1,0.0011806375442739079
1606,mafefka,1,0.0002538715410002539,1,0.0011806375442739079
1607,magda,1,0.0002538715410002539,1,0.0011806375442739079
1608,magica,1,0.0002538715410002539,1,0.0011806375442739079
1609,magiczny,1,0.0002538715410002539,1,0.0011806375442739079
1612,majchalina,1,0.0002538715410002539,1,0.0011806375442739079
1613,majko,1,0.0002538715410002539,1,0.0011806375442739079
1614,majonez,1,0.0002538715410002539,1,0.0011806375442739079
1615,majorka,1,0.0002538715410002539,1,0.0011806375442739079
1619,majteczki,1,0.0002538715410002539,1,0.0011806375442739079
1634,malowaneczka,1,0.0002538715410002539,1,0.0011806375442739079
1621,majusie,1,0.0002538715410002539,1,0.0011806375442739079
1625,makaronik,1,0.0002538715410002539,1,0.0011806375442739079
1626,makować,1,0.0002538715410002539,1,0.0011806375442739079
1627,maks,1,0.0002538715410002539,1,0.0011806375442739079
1628,maksies,1,0.0002538715410002539,1,0.0011806375442739079
1630,maksymalny,1,0.0002538715410002539,1,0.0011806375442739079
1631,makuś,1,0.0002538715410002539,1,0.0011806375442739079
1632,malinka,1,0.0002538715410002539,1,0.0011806375442739079
1671,marcin,1,0.0002538715410002539,1,0.0011806375442739079
1673,marka,1,0.0002538715410002539,1,0.0011806375442739079
1747,mikstura,1,0.0002538715410002539,1,0.0011806375442739079
1729,mie,1,0.0002538715410002539,1,0.0011806375442739079
1718,mentosa,1,0.0002538715410002539,1,0.0011806375442739079
1719,mercedes,1,0.0002538715410002539,1,0.0011806375442739079
1720,metio,1,0.0002538715410002539,1,0.0011806375442739079
1721,mfajnie,1,0.0002538715410002539,1,0.0011806375442739079
1722,miasteczko,1,0.0002538715410002539,1,0.0011806375442739079
1724,miauczyć,1,0.0002538715410002539,1,0.0011806375442739079
1725,michal,1,0.0002538715410002539,1,0.0011806375442739079
1728,micken,1,0.0002538715410002539,1,0.0011806375442739079
1730,miec,1,0.0002538715410002539,1,0.0011806375442739079
1716,mel,1,0.0002538715410002539,1,0.0011806375442739079
1731,miecz,1,0.0002538715410002539,1,0.0011806375442739079
1733,mierdzić,1,0.0002538715410002539,1,0.0011806375442739079
1738,mieścić,1,0.0002538715410002539,1,0.0011806375442739079
1739,mieśko,1,0.0002538715410002539,1,0.0011806375442739079
1742,mikrofalówka,1,0.0002538715410002539,1,0.0011806375442739079
1743,mikrofon,1,0.0002538715410002539,1,0.0011806375442739079
1744,miksel,1,0.0002538715410002539,1,0.0011806375442739079
1745,mikser,1,0.0002538715410002539,1,0.0011806375442739079
1717,melecie,1,0.0002538715410002539,1,0.0011806375442739079
1715,mejsko,1,0.0002538715410002539,1,0.0011806375442739079
